url_length,hostname_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,ampersand_count,percent_count,digit_count,letter_count,has_https,has_ip,subdomain_count,suspicious_word_count,is_shortened,label
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
31,19,4,0,1,0,0,4,0,0,0,0,0,0,25,1,0,0,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,1,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
23,15,0,0,1,1,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
23,14,1,0,2,0,0,3,0,0,0,0,0,1,16,1,0,1,0,0,1
66,43,15,0,6,1,0,3,0,0,0,0,0,26,29,1,0,1,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
26,10,8,0,1,0,0,3,0,0,0,0,0,0,21,1,0,0,0,0,1
73,15,50,0,4,0,0,4,0,0,0,0,0,6,58,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,18,48,1,0,1,0,0,1
41,32,1,0,2,2,0,3,0,0,0,0,0,4,29,1,0,1,0,0,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,1,0,1,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,1,0,0
73,11,54,0,4,1,0,4,0,0,0,0,0,8,55,1,0,0,0,0,1
23,15,0,0,1,1,0,2,0,0,0,0,0,0,18,1,0,0,0,1,0
19,10,1,0,1,0,0,3,0,0,0,0,0,0,14,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
22,13,1,0,2,0,0,3,0,0,0,0,0,0,16,1,0,1,0,0,1
31,14,9,0,2,0,0,3,0,0,0,0,0,1,24,1,0,0,0,0,1
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
73,43,22,0,6,1,0,4,0,0,0,0,0,19,42,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
37,28,1,0,2,0,0,3,0,0,0,0,0,0,31,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
29,21,0,0,1,0,0,2,0,0,0,0,0,0,25,1,0,0,0,0,0
35,22,5,0,2,0,0,4,0,0,0,0,0,0,28,1,0,1,0,0,1
35,26,1,0,2,0,0,3,0,0,0,0,0,8,21,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
42,33,1,0,2,1,0,3,0,0,0,0,0,0,35,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
30,22,0,0,1,0,0,2,0,0,0,0,0,0,26,1,0,0,0,0,0
63,51,4,0,6,4,0,3,0,0,0,0,0,3,46,1,0,2,0,0,1
28,19,1,0,2,1,0,3,0,0,0,0,0,0,21,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
70,41,21,0,5,2,0,4,0,0,0,0,0,10,48,1,0,1,0,0,1
58,46,4,0,5,6,0,3,0,0,0,0,0,0,43,1,0,1,1,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,1,20,1,0,1,0,0,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
38,29,1,0,2,0,0,3,0,0,0,0,0,0,32,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,0,31,1,0,1,0,0,1
26,18,1,0,1,1,0,3,0,0,0,0,0,0,20,0,0,0,0,1,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
23,14,1,0,1,0,0,3,0,0,0,0,0,4,14,1,0,0,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
40,31,1,0,2,0,0,3,0,0,0,0,0,0,34,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
73,34,31,0,5,6,0,3,0,0,0,0,0,4,54,1,0,1,0,0,1
54,21,25,0,6,0,0,4,0,0,0,0,0,1,42,1,0,2,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
41,32,1,0,2,0,0,3,0,0,0,0,0,0,35,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,60,5,0,5,5,0,3,0,0,0,0,0,7,52,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
35,17,11,0,3,0,0,3,0,0,0,0,0,0,28,0,0,1,0,0,1
33,8,17,0,1,0,0,4,0,0,0,0,0,0,27,1,0,0,0,0,1
73,15,50,0,5,2,0,6,0,0,0,0,0,2,57,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
56,44,4,0,6,2,0,3,0,0,0,0,0,2,42,1,0,2,0,0,1
54,21,25,0,6,0,0,4,0,0,0,0,0,1,42,1,0,2,0,0,1
41,32,1,0,2,1,0,3,0,0,0,0,0,1,33,1,0,1,1,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,0,18,1,0,1,0,0,1
27,18,1,0,2,1,0,3,0,0,0,0,0,0,20,1,0,1,0,0,1
22,14,0,0,1,1,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,1
31,15,8,0,1,0,0,4,0,0,0,0,0,0,25,1,0,0,0,0,1
33,25,0,0,1,2,0,2,0,0,0,0,0,0,27,1,0,0,1,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,5,61,1,0,1,0,0,1
67,15,44,0,5,0,0,5,0,0,0,0,0,1,55,1,0,0,1,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,1,9,1,0,0,0,0,0
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,1,0,1,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
20,12,0,0,1,1,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
64,40,16,0,7,2,0,3,0,0,0,0,0,3,48,1,0,2,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
21,13,0,0,1,1,0,2,0,0,0,0,0,3,13,1,0,0,0,0,0
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
47,21,1,16,3,0,0,3,1,0,1,0,0,0,38,1,0,0,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,15,50,0,5,1,1,6,0,0,0,0,0,5,54,1,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
30,21,1,0,1,0,0,3,0,0,0,0,0,0,25,1,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,5,8,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
45,19,18,0,2,0,0,5,0,0,0,0,0,0,37,1,0,1,0,0,1
23,15,0,0,1,1,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,0,66,1,0,1,2,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,2,14,1,0,0,0,0,0
34,26,0,0,2,0,0,2,0,0,0,0,0,0,29,1,0,1,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,3,40,1,0,2,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,10,53,1,0,0,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,2,61,1,0,0,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
64,43,13,0,6,1,0,3,0,0,0,0,0,24,29,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,1,16,1,0,0,0,0,0
28,20,0,0,2,1,0,2,0,0,0,0,0,0,22,1,0,1,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,1,0,2,0,0,3,0,0,0,0,0,0,17,0,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
28,11,9,0,1,0,0,3,0,0,0,0,0,3,20,1,0,0,0,1,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,1,0,1,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,1,0
40,32,0,0,2,1,0,2,0,0,0,0,0,0,34,1,0,1,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
33,25,0,0,1,0,0,2,0,0,0,0,0,0,29,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
30,22,1,0,2,0,0,3,0,0,0,0,0,0,24,0,0,1,0,0,1
51,39,4,0,6,0,0,3,0,0,0,0,0,0,41,1,0,2,0,0,1
29,20,1,0,2,1,0,3,0,0,0,0,0,0,22,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,8,58,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,0
73,15,50,0,4,0,0,4,0,0,0,0,0,10,54,1,0,0,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
31,22,1,0,2,1,0,3,0,0,0,0,0,3,21,1,0,1,0,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,0,21,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,2,9,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,2,8,1,0,0,0,0,0
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,1,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,5,57,1,0,2,0,0,1
43,16,19,0,2,0,0,4,0,0,0,0,0,0,36,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
54,31,15,0,7,1,0,3,0,0,0,0,0,0,42,1,0,3,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,0,22,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
21,13,0,0,1,1,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,1,14,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
29,20,1,0,1,1,0,3,0,0,0,0,0,0,23,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
42,33,1,0,2,3,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
45,33,1,3,2,2,0,3,1,1,0,0,0,1,34,0,0,1,0,0,1
54,21,25,0,6,0,0,4,0,0,0,0,0,1,42,1,0,2,0,0,1
64,43,13,0,6,1,0,3,0,0,0,0,0,21,32,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,10,56,1,0,1,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
28,21,0,0,1,1,0,2,0,0,0,0,0,0,23,0,0,0,0,0,1
73,15,50,0,5,2,1,6,0,0,0,0,0,6,52,1,0,1,0,0,1
28,10,10,0,2,0,0,3,0,0,0,0,0,0,22,1,0,0,1,0,1
53,23,22,0,5,1,0,5,0,0,0,0,0,0,41,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
22,13,1,0,1,0,0,3,0,0,0,0,0,1,16,1,0,0,0,0,1
39,28,3,0,3,0,0,3,0,0,0,0,0,4,28,1,0,2,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
23,8,7,0,1,0,0,3,0,0,0,0,0,0,18,1,0,0,0,0,1
32,23,1,0,1,2,0,3,0,0,0,0,0,0,25,1,0,0,0,0,1
55,43,4,0,6,3,0,3,0,0,0,0,0,2,40,1,0,2,0,0,1
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0,0,1,0,0,1
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,1,0,1,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
31,22,1,0,2,0,0,3,0,0,0,0,0,0,25,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
37,28,1,0,2,0,0,3,0,0,0,0,0,0,31,1,0,1,0,0,1
35,26,1,0,2,1,0,3,0,0,0,0,0,3,25,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
73,45,20,0,5,3,0,4,0,0,0,0,0,4,56,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,2,15,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
36,27,1,0,2,0,0,3,0,0,0,0,0,2,28,1,0,1,0,0,1
30,22,0,0,1,0,0,2,0,0,0,0,0,0,26,1,0,0,0,0,0
16,8,0,0,2,0,0,2,0,0,0,0,0,0,11,1,0,1,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
44,35,1,0,3,0,0,3,0,0,0,0,0,0,37,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
42,22,12,0,2,0,0,3,0,0,0,0,0,0,36,1,0,1,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
69,61,0,0,5,1,0,2,0,0,0,0,0,9,51,1,0,4,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
36,27,1,0,3,0,0,3,0,0,0,0,0,0,29,1,0,2,0,0,1
20,11,1,0,1,0,0,3,0,0,0,0,0,3,12,1,0,0,0,0,1
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,1,0,1,0,0,0
27,18,1,0,2,1,0,3,0,0,0,0,0,0,20,1,0,1,0,0,1
22,15,0,0,1,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,1
73,15,50,0,5,1,1,6,0,0,0,0,0,9,50,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,2,12,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
33,24,1,0,2,0,0,3,0,0,0,0,0,0,27,1,0,1,0,0,1
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
38,29,1,0,2,2,0,3,0,0,0,0,0,6,24,1,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,5,58,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
30,22,0,0,1,2,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
19,11,1,0,1,0,0,3,0,0,0,0,0,1,13,0,0,0,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
70,43,19,0,6,1,0,3,0,0,0,0,0,26,33,1,0,1,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
37,28,1,0,2,0,0,3,0,0,0,0,0,0,31,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,2,12,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,1,0,0
18,10,0,0,2,0,0,2,0,0,0,0,0,0,13,1,0,1,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,0,27,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,13,53,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
63,43,12,0,6,1,0,3,0,0,0,0,0,20,32,1,0,1,0,0,1
17,9,0,0,2,0,0,2,0,0,0,0,0,0,12,1,0,1,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,3,40,1,0,2,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,3,60,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,11,54,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
20,12,0,0,1,1,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
58,20,13,16,6,0,0,4,1,1,0,0,0,2,43,1,0,1,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,2,20,1,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
37,25,1,3,3,0,0,3,1,1,0,0,0,10,18,0,0,2,0,0,1
18,4,6,0,1,0,0,3,0,0,0,0,0,0,13,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,2,13,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
28,20,1,0,2,0,0,3,0,0,0,0,0,0,22,0,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0,0,1,0,0,1
30,22,0,0,1,0,0,2,0,0,0,0,0,0,26,1,0,0,0,0,0
73,15,50,0,4,0,0,4,0,0,0,0,0,7,57,1,0,0,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,6,56,1,0,2,0,0,1
41,32,1,0,2,1,0,3,0,0,0,0,0,6,28,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
63,55,0,0,5,1,0,2,0,0,0,0,0,11,43,1,0,4,0,0,1
41,33,1,0,2,0,0,3,0,0,0,0,0,19,16,0,0,1,0,0,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,1,0,1,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
32,23,1,0,2,1,0,3,0,0,0,0,0,1,24,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,12,54,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
30,21,1,0,1,2,0,3,0,0,0,0,0,0,23,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
26,12,6,0,1,0,0,3,0,0,0,0,0,0,21,1,0,0,1,0,1
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,15,51,1,0,1,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
32,23,1,0,1,0,0,3,0,0,0,0,0,0,27,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,3,40,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,2,41,1,0,2,0,0,1
41,16,17,0,2,0,0,4,0,0,0,0,0,2,32,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,6,54,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,12,54,1,0,1,0,0,1
23,14,1,0,2,0,0,3,0,0,0,0,0,0,17,1,0,1,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,23,1,0,1,0,0,1
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
